ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Swatches Attributes","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 1 default","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 2 default","Download 1 ID","Download 1 name","Download 1 URL"
509,variation,,"Farley 5 - Orange, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,40,,Color,Orange,,1,,Size,62,,1,,,,
510,variation,,"Farley 5 - Red, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,41,,Color,Red,,1,,Size,62,,1,,,,
511,variation,,"Farley 5 - Yellow, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:469,,,,,,42,,Color,Yellow,,1,,Size,62,,1,,,,
513,variable,,"X-Caliber 9",1,0,visible,"This product type lets you add variations to the same product to create a complex, variable product. Each variation of the product has its own price, SKU, available stock, etc. eg: A shirt or t-shirt with different sizes and different colors.\n\nWhile creating the product, you can select the ‘Variable product’ option from the drop-down. To be able to create different variations, you will have to set up attributes and define values to each of them. You can use different attributes and values to create variations. After that, you can manually create available variations or create all possible variations in one go. You can update individual details for each variation, after all required variations are created.","[elementor-template id=""55""]",,,taxable,,1,,,0,0,,,,,1,,,,"City, Customize, Electric bikes","bike, electric, EQUIPMENT, mountain, novaworks, product, woocommerce",,"https://sportie.novaworks.net/wp-content/uploads/2021/09/16.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/16-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/001.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/003.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/004.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/005.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/006.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/007.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/008.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/009.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/011.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/0022.jpg",,,,,,,,,0,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Black"":{""name"":""Black"",""color"":""#000000"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Orange"":{""name"":""Orange"",""color"":""#dd9933"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Black, Blue, Green, Orange, Red, Yellow",1,1,Black,Size,"50, 52, 54, 56, 58, 60, 62",1,1,50,,,
514,variation,,"X-Caliber 9 - Black, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,1,,Color,Black,,1,,Size,50,,1,,,,
515,variation,,"X-Caliber 9 - Blue, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,2,,Color,Blue,,1,,Size,50,,1,,,,
516,variation,,"X-Caliber 9 - Green, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,3,,Color,Green,,1,,Size,50,,1,,,,
517,variation,,"X-Caliber 9 - Orange, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,4,,Color,Orange,,1,,Size,50,,1,,,,
518,variation,,"X-Caliber 9 - Red, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,5,,Color,Red,,1,,Size,50,,1,,,,
519,variation,,"X-Caliber 9 - Yellow, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,6,,Color,Yellow,,1,,Size,50,,1,,,,
520,variation,,"X-Caliber 9 - Black, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,7,,Color,Black,,1,,Size,52,,1,,,,
521,variation,,"X-Caliber 9 - Blue, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,8,,Color,Blue,,1,,Size,52,,1,,,,
522,variation,,"X-Caliber 9 - Green, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,9,,Color,Green,,1,,Size,52,,1,,,,
523,variation,,"X-Caliber 9 - Orange, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,10,,Color,Orange,,1,,Size,52,,1,,,,
524,variation,,"X-Caliber 9 - Red, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,11,,Color,Red,,1,,Size,52,,1,,,,
525,variation,,"X-Caliber 9 - Yellow, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,12,,Color,Yellow,,1,,Size,52,,1,,,,
526,variation,,"X-Caliber 9 - Black, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,13,,Color,Black,,1,,Size,54,,1,,,,
527,variation,,"X-Caliber 9 - Blue, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,14,,Color,Blue,,1,,Size,54,,1,,,,
528,variation,,"X-Caliber 9 - Green, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:513,,,,,,15,,Color,Green,,1,,Size,54,,1,,,,
529,variation,,"X-Caliber 9 - Orange, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,16,,Color,Orange,,1,,Size,54,,1,,,,
530,variation,,"X-Caliber 9 - Red, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,17,,Color,Red,,1,,Size,54,,1,,,,
531,variation,,"X-Caliber 9 - Yellow, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,18,,Color,Yellow,,1,,Size,54,,1,,,,
532,variation,,"X-Caliber 9 - Black, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,19,,Color,Black,,1,,Size,56,,1,,,,
533,variation,,"X-Caliber 9 - Blue, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,20,,Color,Blue,,1,,Size,56,,1,,,,
534,variation,,"X-Caliber 9 - Green, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,21,,Color,Green,,1,,Size,56,,1,,,,
535,variation,,"X-Caliber 9 - Orange, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,22,,Color,Orange,,1,,Size,56,,1,,,,
536,variation,,"X-Caliber 9 - Red, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,23,,Color,Red,,1,,Size,56,,1,,,,
537,variation,,"X-Caliber 9 - Yellow, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,24,,Color,Yellow,,1,,Size,56,,1,,,,
538,variation,,"X-Caliber 9 - Black, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,25,,Color,Black,,1,,Size,58,,1,,,,
539,variation,,"X-Caliber 9 - Blue, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,26,,Color,Blue,,1,,Size,58,,1,,,,
540,variation,,"X-Caliber 9 - Green, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,27,,Color,Green,,1,,Size,58,,1,,,,
541,variation,,"X-Caliber 9 - Orange, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,28,,Color,Orange,,1,,Size,58,,1,,,,
542,variation,,"X-Caliber 9 - Red, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,29,,Color,Red,,1,,Size,58,,1,,,,
543,variation,,"X-Caliber 9 - Yellow, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,30,,Color,Yellow,,1,,Size,58,,1,,,,
544,variation,,"X-Caliber 9 - Black, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,31,,Color,Black,,1,,Size,60,,1,,,,
545,variation,,"X-Caliber 9 - Blue, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,32,,Color,Blue,,1,,Size,60,,1,,,,
546,variation,,"X-Caliber 9 - Green, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,33,,Color,Green,,1,,Size,60,,1,,,,
547,variation,,"X-Caliber 9 - Orange, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,34,,Color,Orange,,1,,Size,60,,1,,,,
548,variation,,"X-Caliber 9 - Red, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,35,,Color,Red,,1,,Size,60,,1,,,,
549,variation,,"X-Caliber 9 - Yellow, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,36,,Color,Yellow,,1,,Size,60,,1,,,,
550,variation,,"X-Caliber 9 - Black, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,37,,Color,Black,,1,,Size,62,,1,,,,
551,variation,,"X-Caliber 9 - Blue, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,38,,Color,Blue,,1,,Size,62,,1,,,,
552,variation,,"X-Caliber 9 - Green, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,39,,Color,Green,,1,,Size,62,,1,,,,
553,variation,,"X-Caliber 9 - Orange, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,40,,Color,Orange,,1,,Size,62,,1,,,,
554,variation,,"X-Caliber 9 - Red, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,41,,Color,Red,,1,,Size,62,,1,,,,
555,variation,,"X-Caliber 9 - Yellow, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:513,,,,,,42,,Color,Yellow,,1,,Size,62,,1,,,,
566,variable,,"Roscoe 7",1,0,visible,"This product type lets you add variations to the same product to create a complex, variable product. Each variation of the product has its own price, SKU, available stock, etc. eg: A shirt or t-shirt with different sizes and different colors.\n\nWhile creating the product, you can select the ‘Variable product’ option from the drop-down. To be able to create different variations, you will have to set up attributes and define values to each of them. You can use different attributes and values to create variations. After that, you can manually create available variations or create all possible variations in one go. You can update individual details for each variation, after all required variations are created.","[elementor-template id=""55""]",,,taxable,,1,,,0,0,,,,,1,,,,"City, Customize, Electric bikes","bike, electric, EQUIPMENT, mountain, novaworks, product, woocommerce",,"https://sportie.novaworks.net/wp-content/uploads/2021/09/17.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/17-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/001.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/003.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/004.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/005.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/006.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/007.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/008.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/009.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/011.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/0022.jpg",,,,,,,,,0,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Black"":{""name"":""Black"",""color"":""#000000"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Orange"":{""name"":""Orange"",""color"":""#dd9933"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Black, Blue, Green, Orange, Red, Yellow",1,1,Black,Size,"50, 52, 54, 56, 58, 60, 62",1,1,50,,,
567,variation,,"Roscoe 7 - Black, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,1,,Color,Black,,1,,Size,50,,1,,,,
568,variation,,"Roscoe 7 - Blue, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,2,,Color,Blue,,1,,Size,50,,1,,,,
569,variation,,"Roscoe 7 - Green, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,3,,Color,Green,,1,,Size,50,,1,,,,
570,variation,,"Roscoe 7 - Orange, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,4,,Color,Orange,,1,,Size,50,,1,,,,
571,variation,,"Roscoe 7 - Red, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,5,,Color,Red,,1,,Size,50,,1,,,,
572,variation,,"Roscoe 7 - Yellow, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,6,,Color,Yellow,,1,,Size,50,,1,,,,
573,variation,,"Roscoe 7 - Black, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,7,,Color,Black,,1,,Size,52,,1,,,,
574,variation,,"Roscoe 7 - Blue, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,8,,Color,Blue,,1,,Size,52,,1,,,,
575,variation,,"Roscoe 7 - Green, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,9,,Color,Green,,1,,Size,52,,1,,,,
576,variation,,"Roscoe 7 - Orange, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,10,,Color,Orange,,1,,Size,52,,1,,,,
577,variation,,"Roscoe 7 - Red, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,11,,Color,Red,,1,,Size,52,,1,,,,
578,variation,,"Roscoe 7 - Yellow, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,12,,Color,Yellow,,1,,Size,52,,1,,,,
579,variation,,"Roscoe 7 - Black, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,13,,Color,Black,,1,,Size,54,,1,,,,
580,variation,,"Roscoe 7 - Blue, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,14,,Color,Blue,,1,,Size,54,,1,,,,
581,variation,,"Roscoe 7 - Green, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:566,,,,,,15,,Color,Green,,1,,Size,54,,1,,,,
582,variation,,"Roscoe 7 - Orange, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,16,,Color,Orange,,1,,Size,54,,1,,,,
583,variation,,"Roscoe 7 - Red, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,17,,Color,Red,,1,,Size,54,,1,,,,
584,variation,,"Roscoe 7 - Yellow, 54",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,18,,Color,Yellow,,1,,Size,54,,1,,,,
585,variation,,"Roscoe 7 - Black, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,19,,Color,Black,,1,,Size,56,,1,,,,
586,variation,,"Roscoe 7 - Blue, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,20,,Color,Blue,,1,,Size,56,,1,,,,
587,variation,,"Roscoe 7 - Green, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,21,,Color,Green,,1,,Size,56,,1,,,,
588,variation,,"Roscoe 7 - Orange, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,22,,Color,Orange,,1,,Size,56,,1,,,,
589,variation,,"Roscoe 7 - Red, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,23,,Color,Red,,1,,Size,56,,1,,,,
590,variation,,"Roscoe 7 - Yellow, 56",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,24,,Color,Yellow,,1,,Size,56,,1,,,,
591,variation,,"Roscoe 7 - Black, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,25,,Color,Black,,1,,Size,58,,1,,,,
592,variation,,"Roscoe 7 - Blue, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,26,,Color,Blue,,1,,Size,58,,1,,,,
593,variation,,"Roscoe 7 - Green, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,27,,Color,Green,,1,,Size,58,,1,,,,
594,variation,,"Roscoe 7 - Orange, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,28,,Color,Orange,,1,,Size,58,,1,,,,
595,variation,,"Roscoe 7 - Red, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,29,,Color,Red,,1,,Size,58,,1,,,,
596,variation,,"Roscoe 7 - Yellow, 58",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,30,,Color,Yellow,,1,,Size,58,,1,,,,
597,variation,,"Roscoe 7 - Black, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,31,,Color,Black,,1,,Size,60,,1,,,,
598,variation,,"Roscoe 7 - Blue, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,32,,Color,Blue,,1,,Size,60,,1,,,,
599,variation,,"Roscoe 7 - Green, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,33,,Color,Green,,1,,Size,60,,1,,,,
600,variation,,"Roscoe 7 - Orange, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,34,,Color,Orange,,1,,Size,60,,1,,,,
601,variation,,"Roscoe 7 - Red, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,35,,Color,Red,,1,,Size,60,,1,,,,
602,variation,,"Roscoe 7 - Yellow, 60",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,36,,Color,Yellow,,1,,Size,60,,1,,,,
603,variation,,"Roscoe 7 - Black, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,37,,Color,Black,,1,,Size,62,,1,,,,
604,variation,,"Roscoe 7 - Blue, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,38,,Color,Blue,,1,,Size,62,,1,,,,
605,variation,,"Roscoe 7 - Green, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,39,,Color,Green,,1,,Size,62,,1,,,,
606,variation,,"Roscoe 7 - Orange, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,40,,Color,Orange,,1,,Size,62,,1,,,,
607,variation,,"Roscoe 7 - Red, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,41,,Color,Red,,1,,Size,62,,1,,,,
608,variation,,"Roscoe 7 - Yellow, 62",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,,,,,,,,id:566,,,,,,42,,Color,Yellow,,1,,Size,62,,1,,,,
610,variable,,"Roscoe 8",1,0,visible,"This product type lets you add variations to the same product to create a complex, variable product. Each variation of the product has its own price, SKU, available stock, etc. eg: A shirt or t-shirt with different sizes and different colors.\n\nWhile creating the product, you can select the ‘Variable product’ option from the drop-down. To be able to create different variations, you will have to set up attributes and define values to each of them. You can use different attributes and values to create variations. After that, you can manually create available variations or create all possible variations in one go. You can update individual details for each variation, after all required variations are created.","[elementor-template id=""55""]",,,taxable,,1,,,0,0,,,,,1,,,,"City, Customize, Electric bikes","bike, electric, EQUIPMENT, mountain, novaworks, product, woocommerce",,"https://sportie.novaworks.net/wp-content/uploads/2021/09/20.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/20-1.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/001.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/003.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/004.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/005.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/006.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/007.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/008.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/009.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/011.jpg, https://sportie.novaworks.net/wp-content/uploads/2021/09/0022.jpg",,,,,,,,,0,"{""Color"":{""name"":""Color"",""type"":""color"",""terms"":{""Black"":{""name"":""Black"",""color"":""#000000"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Blue"":{""name"":""Blue"",""color"":""#1e73be"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Green"":{""name"":""Green"",""color"":""#81d742"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Orange"":{""name"":""Orange"",""color"":""#dd9933"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Red"":{""name"":""Red"",""color"":""#dd3333"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""},""Yellow"":{""name"":""Yellow"",""color"":""#eeee22"",""image"":"""",""show_tooltip"":"""",""tooltip_text"":"""",""tooltip_image"":"""",""image_size"":""""}}}}",Color,"Black, Blue, Green, Orange, Red, Yellow",1,1,Black,Size,"50, 52, 54, 56, 58, 60, 62",1,1,50,,,
611,variation,,"Roscoe 8 - Black, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,1,,Color,Black,,1,,Size,50,,1,,,,
612,variation,,"Roscoe 8 - Blue, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,2,,Color,Blue,,1,,Size,50,,1,,,,
613,variation,,"Roscoe 8 - Green, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,3,,Color,Green,,1,,Size,50,,1,,,,
614,variation,,"Roscoe 8 - Orange, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,4,,Color,Orange,,1,,Size,50,,1,,,,
615,variation,,"Roscoe 8 - Red, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,5,,Color,Red,,1,,Size,50,,1,,,,
616,variation,,"Roscoe 8 - Yellow, 50",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,6,,Color,Yellow,,1,,Size,50,,1,,,,
617,variation,,"Roscoe 8 - Black, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,7,,Color,Black,,1,,Size,52,,1,,,,
618,variation,,"Roscoe 8 - Blue, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,8,,Color,Blue,,1,,Size,52,,1,,,,
619,variation,,"Roscoe 8 - Green, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,9,,Color,Green,,1,,Size,52,,1,,,,
620,variation,,"Roscoe 8 - Orange, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,10,,Color,Orange,,1,,Size,52,,1,,,,
621,variation,,"Roscoe 8 - Red, 52",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,999.99,,,,,,,id:610,,,,,,11,,Color,Red,,1,,Size,52,,1,,,,
